ensembl_gene_id,Log2 RPKM mean_Male,Log2 RPKM mean_Female
ENSG00000213965,"0,543948457256049",
ENSG00000126243,"0,582107974347119",
ENSG00000160410,"0,561089778607399",
ENSG00000223284,"0,504295667272295",
ENSG00000142039,"0,56203522005943",
ENSG00000167383,"0,582287844698401",
ENSG00000125753,"0,514815809885946",
ENSG00000125741,"0,513308145880257",
ENSG00000211580,"0,574768763282997",
ENSG00000257704,"0,611270760506684",
ENSG00000221595,"0,618147731784723",
ENSG00000126464,"0,593557987737032",
ENSG00000126458,"0,519153759847915",
ENSG00000104973,"0,563403108497674",
ENSG00000204673,"0,511035938101522",
ENSG00000142528,"0,535078057518151",
ENSG00000142549,"0,673182113600647",
ENSG00000182310,"0,5202741084625",
ENSG00000160336,"0,588580710008571",
ENSG00000160439,"0,546634758892287",
ENSG00000018869,"0,510605024416259",
ENSG00000127903,"0,502412839008638",
ENSG00000152433,"0,621250276578985",
ENSG00000171649,"0,514818658295566",
ENSG00000204519,"0,556808312097402",
ENSG00000204514,"0,590069893761905",
ENSG00000249471,"0,542791515984552",
ENSG00000083838,"0,525608266315471",
ENSG00000119574,"0,508474473698753",
ENSG00000227835,"0,640890314526385",
ENSG00000224972,"0,517095736711715",
ENSG00000224955,"0,518006829563248",
ENSG00000260947,"0,509633358944417",
ENSG00000251748,"0,736732557945989",
ENSG00000227383,"0,548616938494819",
ENSG00000137070,"0,510167216874933",
ENSG00000165282,"0,548326421554381",
ENSG00000206784,"0,532353754628346",
ENSG00000196409,"0,508110973257961",
ENSG00000176057,"0,502785142610247",
ENSG00000224193,"0,610431493576647",
ENSG00000170161,"0,512478658399751",
ENSG00000204790,"0,505534484804937",
ENSG00000165060,"0,555625345869074",
ENSG00000239183,"0,790357924049928",
ENSG00000226721,"0,628902897892729",
ENSG00000227603,"0,593749071119423",
ENSG00000227666,"0,716178793874002",
ENSG00000175787,"0,5475774971509",
ENSG00000232063,"0,516293869957561",
ENSG00000230815,"0,550013508017244",
ENSG00000175611,"0,502043341001318",
ENSG00000233820,"0,664605093844848",
ENSG00000203279,"0,51696129168198",
ENSG00000106789,"0,567893479043118",
ENSG00000119508,"0,50238426299791",
ENSG00000170681,"0,571892535220269",
ENSG00000229419,"0,58492761674309",
ENSG00000207698,"0,650553805639279",
ENSG00000259953,"0,531162483821701",
ENSG00000106992,"0,542086752742929",
ENSG00000126882,"0,509872610144258",
ENSG00000160325,"0,500080708623772",
ENSG00000127191,"0,544914835129603",
ENSG00000235117,"0,501220017652266",
ENSG00000197355,"0,513471541319325",
ENSG00000181090,"0,555000099243248",
ENSG00000234769,"0,544695116975745",
ENSG00000103148,"0,539983299633255",
ENSG00000103126,"0,561303584999963",
ENSG00000196674,"0,56338979274267",
ENSG00000127580,"0,534562767336448",
ENSG00000059145,"0,524338622484262",
ENSG00000100726,"0,555299877905511",
ENSG00000187535,"0,655106942069574",
ENSG00000197774,"0,637416392138251",
ENSG00000215154,"0,649313588203452",
ENSG00000239283,"0,562753782792205",
ENSG00000241516,"0,542121097981612",
ENSG00000188827,"0,555256347205229",
ENSG00000260835,"0,686137966722849",
ENSG00000259963,"0,765729202967553",
ENSG00000238728,"0,548810303928423",
ENSG00000250251,"0,565347873838539",
ENSG00000103222,"0,606235304535362",
ENSG00000214967,"0,523754502593179",
ENSG00000261596,"0,610647036956892",
ENSG00000207248,"0,693271453011173",
ENSG00000175267,"0,520233612291935",
ENSG00000257122,"0,61497308614692",
ENSG00000262155,"0,607575951399974",
ENSG00000188322,"0,658792326494222",
ENSG00000103485,"0,521486511310496",
ENSG00000156853,"0,523990215247845",
ENSG00000156858,"0,508662338212448",
ENSG00000156873,"0,514711738946497",
ENSG00000167395,"0,517328897520698",
ENSG00000222767,"0,535181195052389",
ENSG00000102924,"0,519205115744344",
ENSG00000121281,"0,60575606719351",
ENSG00000238544,"0,524956805772984",
ENSG00000261056,"0,624013126458723",
ENSG00000260936,"0,515269542041535",
ENSG00000207493,"0,543444391655761",
ENSG00000261255,"0,559854468274612",
ENSG00000141084,"0,601154232836531",
ENSG00000167264,"0,528071303585056",
ENSG00000182810,"0,559904257899622",
ENSG00000259797,"0,586403136427477",
ENSG00000200164,"0,767121405754907",
ENSG00000213380,"0,532022609019746",
ENSG00000221066,"0,544889744635063",
ENSG00000180917,"0,599195179126645",
ENSG00000207471,"0,506857051295292",
ENSG00000186187,"0,623797870485465",
ENSG00000140950,"0,620824893907233",
ENSG00000103187,"0,546816251022288",
ENSG00000256982,"0,517154797102687",
ENSG00000259877,"0,53391333480005",
ENSG00000261574,"0,522451837526956",
ENSG00000204991,"0,606946873589612",
ENSG00000260528,"0,59247645438947",
ENSG00000232587,"0,514475360212327",
ENSG00000232795,"0,553355554140536",
ENSG00000234835,"0,54510453661798",
ENSG00000133107,"0,549582823405852",
ENSG00000102743,"0,525959245681922",
ENSG00000237585,"0,513796953779425",
ENSG00000170919,"0,672800432679292",
ENSG00000201662,"0,69991031821036",
ENSG00000236577,"0,711983282883766",
ENSG00000186047,"0,583437580795542",
ENSG00000123191,"0,521231042981588",
ENSG00000125285,"0,543786847935179",
ENSG00000247400,"0,528095125034216",
ENSG00000134871,"0,551834807812255",
ENSG00000134905,"0,524621790741518",
ENSG00000153531,"0,534650652787949",
ENSG00000182378,"0,79459248242781",
ENSG00000056998,"0,508237678553543",
ENSG00000044446,"0,527591689033865",
ENSG00000238606,"0,767562605474121",
ENSG00000251807,"0,570654878321274",
ENSG00000017483,"0,536299175654035",
ENSG00000102302,"0,603610959942799",
ENSG00000222596,"0,716888957397075",
ENSG00000199168,"0,56115245055347",
ENSG00000182890,"0,611951390742959",
ENSG00000232599,"0,570294233172116",
ENSG00000212747,"0,502093958703396",
ENSG00000202279,"0,899154724527711",
ENSG00000235703,"0,558270306397013",
ENSG00000225110,"0,533029216442382",
ENSG00000102032,"0,517949093205433",
ENSG00000130827,"0,500506407521988",
ENSG00000182484,"0,558419504874774",
ENSG00000002822,"0,540122177837215",
ENSG00000136213,"0,558502933780938",
ENSG00000106009,"0,502924722221294",
ENSG00000211544,"0,508860665163481",
ENSG00000238781,"0,63312913528553",
ENSG00000155034,"0,624566507733945",
ENSG00000202273,"0,551826302560655",
ENSG00000146574,"0,543599202827981",
ENSG00000171243,"0,514586685883494",
ENSG00000136235,"0,533455907819436",
ENSG00000234336,"0,513333767361617",
ENSG00000225264,"0,501274490044536",
ENSG00000244480,"0,518033862875422",
ENSG00000207573,"0,620402984858603",
ENSG00000238772,"0,634288647302336",
ENSG00000106536,"0,514739655683221",
ENSG00000106588,"0,500036635115868",
ENSG00000181211,"0,727508913508343",
ENSG00000206942,"0,582907217148696",
ENSG00000178665,"0,599215901368363",
ENSG00000232270,"0,510147856521056",
ENSG00000251451,"0,535213089434447",
ENSG00000230189,"0,579382026848896",
ENSG00000226824,"0,618403719574172",
ENSG00000235475,"0,643705220969619",
ENSG00000174353,"0,593106905168091",
ENSG00000176428,"0,626643384337547",
ENSG00000071462,"0,572379797625725",
ENSG00000123965,"0,749415555113772",
ENSG00000135213,"0,602921291216796",
ENSG00000201643,"0,618164684727193",
ENSG00000205485,"0,653112308374562",
ENSG00000146707,"0,631636387746391",
ENSG00000225726,"0,512992274561629",
ENSG00000135185,"0,607656115986737",
ENSG00000235436,"0,562870650546621",
ENSG00000208025,"0,508530757084939",
ENSG00000237818,"0,65465288304614",
ENSG00000238228,"0,542665830627582",
ENSG00000198556,"0,543226301374834",
ENSG00000221838,"0,557518788349943",
ENSG00000214309,"0,519182104341432",
ENSG00000242294,"0,569275415548627",
ENSG00000078487,"0,511289354199896",
ENSG00000160813,"0,588210952994104",
ENSG00000146828,"0,50545223001667",
ENSG00000087085,"0,651084424023585",
ENSG00000106397,"0,557942117126782",
ENSG00000252643,"0,537280619310144",
ENSG00000146776,"0,526212627209706",
ENSG00000106013,"0,556680854865165",
ENSG00000199646,"0,561607080474706",
ENSG00000211767,"0,681356921854943",
ENSG00000231840,"0,503396514152",
ENSG00000223459,"0,617067220097728",
ENSG00000232391,"0,556139235414226",
ENSG00000181220,"0,595926135665169",
ENSG00000133619,"0,553757397224384",
ENSG00000196456,"0,565265229762991",
ENSG00000164897,"0,559386828434954",
ENSG00000216895,"0,521721659418205",
ENSG00000227232,"0,567518489533943",
ENSG00000228463,"0,534344857121392",
ENSG00000225972,"0,956325768724698",
ENSG00000225630,"0,558999777346265",
ENSG00000248527,"0,594975407458227",
ENSG00000228327,"0,70032911501308",
ENSG00000242937,"0,558757591406945",
ENSG00000188290,"0,524666583537801",
ENSG00000162572,"0,546554994651929",
ENSG00000160072,"0,580758741860976",
ENSG00000169598,"0,528415933217176",
ENSG00000158292,"0,56225196069221",
ENSG00000041988,"0,574376219072219",
ENSG00000224315,"0,635999031483101",
ENSG00000171608,"0,570802081387643",
ENSG00000120942,"0,538758890351322",
ENSG00000116663,"0,549420194336513",
ENSG00000116691,"0,547690540717082",
ENSG00000239149,"0,533007423670966",
ENSG00000132906,"0,565511312006902",
ENSG00000132881,"0,654171581218245",
ENSG00000204377,"0,622410585260248",
ENSG00000238142,"0,683400844349387",
ENSG00000207005,"0,527368590206779",
ENSG00000142794,"0,546677241254294",
ENSG00000249087,"0,520659430656319",
ENSG00000117305,"0,508307920449043",
ENSG00000158006,"0,510420744116637",
ENSG00000142684,"0,59700407999384",
ENSG00000090020,"0,644108254095762",
ENSG00000130766,"0,572997073604481",
ENSG00000242125,"0,554017998590989",
ENSG00000116329,"0,550594524485232",
ENSG00000121775,"0,595542732747704",
ENSG00000162522,"0,600283538645859",
ENSG00000121904,"0,573214423306488",
ENSG00000214193,"0,623225541808595",
ENSG00000183317,"0,693916957080939",
ENSG00000201457,"0,531525514666454",
ENSG00000207508,"0,583242911403833",
ENSG00000117010,"0,538541744221316",
ENSG00000127124,"0,513619508544341",
ENSG00000186409,"0,577079630756626",
ENSG00000164010,"0,552406225664184",
ENSG00000164011,"0,544570391371433",
ENSG00000237950,"0,524490208784122",
ENSG00000199377,"0,669076407734945",
ENSG00000132781,"0,514150668557267",
ENSG00000225447,"0,683735655091432",
ENSG00000117481,"0,581041977143507",
ENSG00000243685,"0,522881320321802",
ENSG00000198841,"0,561728144669231",
ENSG00000225675,"0,788003019937379",
ENSG00000162654,"0,568417926459231",
ENSG00000069702,"0,523495497864628",
ENSG00000207523,"0,609173346673821",
ENSG00000137936,"0,506310604787467",
ENSG00000211575,"0,615968039686567",
ENSG00000134184,"0,504342620174692",
ENSG00000143093,"0,535742997430157",
ENSG00000116396,"0,575746709167347",
ENSG00000239873,"0,620083840099495",
ENSG00000227082,"0,595583223999462",
ENSG00000231752,"0,513965709853183",
ENSG00000233396,"0,545293800485102",
ENSG00000207205,"0,59722445685568",
ENSG00000159208,"0,546959596867451",
ENSG00000143369,"0,569032642455562",
ENSG00000143367,"0,528860698221196",
ENSG00000223599,"0,509380384240787",
ENSG00000143545,"0,513840699729294",
ENSG00000163462,"0,609904888368564",
ENSG00000169231,"0,590234492604754",
ENSG00000231064,"0,533388986023157",
ENSG00000173171,"0,54097122753214",
ENSG00000160767,"0,531295729951594",
ENSG00000235919,"0,532776821077769",
ENSG00000160783,"0,508754476034384",
ENSG00000198715,"0,523073258564911",
ENSG00000222552,"0,612666163733268",
ENSG00000203747,"0,593724242712003",
ENSG00000188859,"0,595458514483545",
ENSG00000215952,"0,961448545014024",
ENSG00000234604,"0,682582176855635",
ENSG00000252354,"0,621529446445226",
ENSG00000236535,"0,603836560494788",
ENSG00000203737,"0,71960557315462",
ENSG00000237249,"0,57916541202762",
ENSG00000135828,"0,572650586784664",
ENSG00000261185,"0,67474941861676",
ENSG00000135824,"0,686014831760337",
ENSG00000230470,"0,567499812308381",
ENSG00000235449,"0,758159743771023",
ENSG00000221643,"0,595384679434699",
ENSG00000252731,"0,514890466689276",
ENSG00000224900,"0,676865546974166",
ENSG00000216137,"0,535588833612477",
ENSG00000082512,"0,529154648145415",
ENSG00000241395,"0,624608808661834",
ENSG00000196660,"0,525496867130962",
ENSG00000222370,"0,515020405717448",
ENSG00000233012,"0,594895065906862",
ENSG00000221571,"0,558782098500822",
ENSG00000233384,"0,55245741610884",
ENSG00000236636,"0,528754607225694",
ENSG00000154370,"0,599970515821198",
ENSG00000231563,"0,626892475478089",
ENSG00000199672,"0,536302002025043",
ENSG00000231272,"0,522903674883252",
ENSG00000180287,"0,593222525555735",
ENSG00000214837,"0,595136304786816",
ENSG00000230184,"0,580076296504465",
ENSG00000207326,"0,507538312297879",
ENSG00000196071,"0,91412670026047",
ENSG00000224830,"0,54185947065694",
ENSG00000199442,"0,509662856479884",
ENSG00000200982,"0,519370069026441",
ENSG00000235445,"0,647547579158868",
ENSG00000100056,"0,563474107883698",
ENSG00000185252,"0,570950191784451",
ENSG00000183773,"0,530182869305449",
ENSG00000099957,"0,537986805507944",
ENSG00000099960,"0,526301650136501",
ENSG00000183506,"0,556184319977104",
ENSG00000161179,"0,587588012029028",
ENSG00000187792,"0,571388403661249",
ENSG00000224003,"0,588269635579771",
ENSG00000235954,"0,500988826698123",
ENSG00000183762,"0,57509659739657",
ENSG00000239127,"0,554655417669172",
ENSG00000222915,"0,580636642936405",
ENSG00000224050,"0,631794021525215",
ENSG00000221963,"0,505537749845693",
ENSG00000237406,"0,587072238062323",
ENSG00000233899,"0,6052865822218",
ENSG00000100311,"0,669287619805749",
ENSG00000172346,"0,642837644860201",
ENSG00000184208,"0,509297627761007",
ENSG00000100147,"0,539916479663759",
ENSG00000198951,"0,611377146748356",
ENSG00000186976,"0,577378862787445",
ENSG00000184164,"0,519318519498123",
ENSG00000188130,"0,513981228665849",
ENSG00000238604,"0,744101446772317",
ENSG00000111181,"0,581302156129728",
ENSG00000256721,"0,627585457981912",
ENSG00000110811,"0,663971635975247",
ENSG00000250937,"0,510283630446434",
ENSG00000256667,"0,508938033753131",
ENSG00000256682,"0,527454434648794",
ENSG00000212126,"0,537019066317988",
ENSG00000255790,"0,523935410219348",
ENSG00000205791,"0,581517712762252",
ENSG00000252345,"0,552453935203687",
ENSG00000111404,"0,696909441499449",
ENSG00000253284,"0,674546379578705",
ENSG00000200885,"0,517404927552562",
ENSG00000121361,"0,592988099504665",
ENSG00000201228,"0,65169819964648",
ENSG00000110975,"0,505538595646102",
ENSG00000223082,"0,811020781015839",
ENSG00000199571,"0,675115421577185",
ENSG00000229014,"0,663482898038668",
ENSG00000139211,"0,593127104158341",
ENSG00000257246,"0,52724771246028",
ENSG00000257509,"0,531656572557192",
ENSG00000065357,"0,509520253781814",
ENSG00000076067,"0,522855278768621",
ENSG00000166881,"0,57323692485723",
ENSG00000208028,"0,581493199888625",
ENSG00000139266,"0,569311756398971",
ENSG00000213363,"0,68779200175096",
ENSG00000241412,"0,642587471839531",
ENSG00000256248,"0,893546277019332",
ENSG00000201942,"0,613748680061569",
ENSG00000208022,"0,531540069053207",
ENSG00000258375,"0,543664061390365",
ENSG00000169372,"0,528594751507578",
ENSG00000017427,"0,518169149967143",
ENSG00000257890,"0,548545542241939",
ENSG00000198855,"0,549406315985766",
ENSG00000201324,"0,528574361240866",
ENSG00000204852,"0,565696755821909",
ENSG00000111271,"0,529419072146686",
ENSG00000135116,"0,542982473358791",
ENSG00000256031,"0,678353306372798",
ENSG00000239062,"0,501059359748711",
ENSG00000122971,"0,500867525407468",
ENSG00000257053,"0,568520750829249",
ENSG00000256742,"0,580716561607303",
ENSG00000139714,"0,536684703880321",
ENSG00000212694,"0,508016070204877",
ENSG00000139719,"0,56021263645822",
ENSG00000206914,"0,525106896447112",
ENSG00000150967,"0,525954126750387",
ENSG00000130921,"0,532488917805086",
ENSG00000185344,"0,5484464908235",
ENSG00000150990,"0,502178480855182",
ENSG00000256085,"0,596383234504832",
ENSG00000256137,"0,50201000755797",
ENSG00000184967,"0,503926620193658",
ENSG00000072609,"0,514448479277897",
ENSG00000187624,"0,524556279713709",
ENSG00000167705,"0,552686170989774",
ENSG00000167716,"0,503757106900506",
ENSG00000262050,"0,533012137291252",
ENSG00000262248,"0,510887505409464",
ENSG00000263316,"0,788925992844165",
ENSG00000262089,"0,633482529827847",
ENSG00000179859,"0,547825493007411",
ENSG00000179029,"0,626918938794586",
ENSG00000196544,"0,535815847340892",
ENSG00000198150,"0,5407596743417",
ENSG00000223385,"0,641412141372208",
ENSG00000175106,"0,584044848722061",
ENSG00000179598,"0,606440150963055",
ENSG00000174977,"0,504828066219252",
ENSG00000226966,"0,545128999253858",
ENSG00000225014,"0,600356613245263",
ENSG00000154898,"0,56882025917766",
ENSG00000184185,"0,525829786934579",
ENSG00000076382,"0,628989070705007",
ENSG00000173065,"0,615799327885637",
ENSG00000179761,"0,530708898911907",
ENSG00000240531,"0,555172663309677",
ENSG00000252328,"0,59819568270791",
ENSG00000129270,"0,513848705633222",
ENSG00000129282,"0,530021441097383",
ENSG00000073605,"0,621370021416818",
ENSG00000141756,"0,504020254992103",
ENSG00000108771,"0,520593545789115",
